transID,userID,catID,transAmt,transDate,createdAt,updatedAt,transDesc,transPaymentMethod
9b84e414-090a-4c2d-8657-899e9538df01,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,5.6,2025-10-11,2025-10-11 12:40:00.000000,2025-10-11 12:40:00.000000,Netflix subscription,EZ-Link
d361e1f0-c6be-4edd-a6e7-6779d26ca757,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,8.61,2025-10-11,2025-10-11 13:27:00.000000,2025-10-11 13:27:00.000000,Grab ride,PayNow
746e4922-a1c5-4566-bacf-b4f4bd002d6e,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.59,2025-10-11,2025-10-11 15:36:00.000000,2025-10-11 15:36:00.000000,transport,Cash
05c9992d-d6eb-4389-ad7e-9894b122620d,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,2.45,2025-10-11,2025-10-11 07:50:00.000000,2025-10-11 07:50:00.000000,Concert,PayNow
77eff81c-2e41-4538-9ec8-f5b7a58e81bd,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.17,2025-10-11,2025-10-11 10:16:00.000000,2025-10-11 10:16:00.000000,Grab ride,Bank Transfer
f9f74268-3edc-441d-a274-c25e6efa2e6b,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,6.09,2025-10-11,2025-10-11 19:58:00.000000,2025-10-11 19:58:00.000000,transport,Cash
670276af-cfb7-493f-b328-cff47f4c9587,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,6.03,2025-10-11,2025-10-11 20:19:00.000000,2025-10-11 20:19:00.000000,Dinner,Credit Card
44baa9f5-a6a9-4797-a272-9275c8fe2c60,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.75,2025-10-12,2025-10-12 18:39:00.000000,2025-10-12 18:39:00.000000,transport,Bank Transfer
5055df4b-cd01-423d-a112-bf440738b241,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,5.74,2025-10-12,2025-10-12 14:55:00.000000,2025-10-12 14:55:00.000000,Game purchase,Cash
a1a00ab3-6f2b-4bf2-b6a4-38329a866dc0,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,3.11,2025-10-12,2025-10-12 13:24:00.000000,2025-10-12 13:24:00.000000,MRT fare to work,Cash
90435b24-01bd-468e-8915-ea4a1a7e2575,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.92,2025-10-13,2025-10-13 20:31:00.000000,2025-10-13 20:31:00.000000,Grab ride,Bank Transfer
0c472570-5974-47d0-bdab-3b47b4a2a850,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,5.1,2025-10-13,2025-10-13 12:23:00.000000,2025-10-13 12:23:00.000000,Dinner at hawker center,Bank Transfer
5625aadb-981e-4aee-83a1-e568f2d42163,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,3.48,2025-10-14,2025-10-14 15:54:00.000000,2025-10-14 15:54:00.000000,MRT fare to work,Cash
019fdf82-9e8f-414d-849b-b229bb1fd588,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,7.15,2025-10-14,2025-10-14 21:48:00.000000,2025-10-14 21:48:00.000000,Coffee,PayNow
bb0e7a1c-41c7-47df-9fed-3c708f8c4687,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,3.51,2025-10-15,2025-10-15 20:05:00.000000,2025-10-15 20:05:00.000000,Taxi,Credit Card
48377f9d-4b57-4ee4-93c9-fe203288bd7e,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.92,2025-10-15,2025-10-15 12:55:00.000000,2025-10-15 12:55:00.000000,MRT fare to work,Cash
dad0718d-e175-4983-94b8-84dfe77aaefc,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,1.79,2025-10-16,2025-10-16 08:30:00.000000,2025-10-16 08:30:00.000000,Petrol,PayNow
c0f8fc31-e882-4f15-bedc-0da67fa87ce0,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,2.77,2025-10-17,2025-10-17 14:31:00.000000,2025-10-17 14:31:00.000000,lunchh,EZ-Link
5d25b8a8-ce68-4d79-a1b1-a4a523417210,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,e5844fa7-c620-4d55-a4b4-2b4d437950fb,28.61,2025-10-18,2025-10-18 13:12:00.000000,2025-10-18 13:12:00.000000,Phone bill,Cash
ae9bceff-989c-4cf0-a79f-3ac608362dd1,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.09,2025-10-18,2025-10-18 16:06:00.000000,2025-10-18 16:06:00.000000,transport,EZ-Link
7df1a041-6c6b-49d6-8e58-bde89020c7b7,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.46,2025-10-18,2025-10-18 17:14:00.000000,2025-10-18 17:14:00.000000,Petrol,Bank Transfer
043b07c2-d9b9-4c11-8aa9-e88eabb117fa,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,8.29,2025-10-18,2025-10-18 16:25:00.000000,2025-10-18 16:25:00.000000,McDonald's,PayNow
b9e87af4-52af-4942-a926-3adb60b98914,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,5.49,2025-10-19,2025-10-19 19:09:00.000000,2025-10-19 19:09:00.000000,popular,EZ-Link
82c8c78c-bbc8-44b2-af83-1d5cea799b63,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,6.04,2025-10-19,2025-10-19 19:50:00.000000,2025-10-19 19:50:00.000000,popular,Cash
f0594397-f2ae-44cd-80fb-72f331523720,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,3.89,2025-10-19,2025-10-19 15:09:00.000000,2025-10-19 15:09:00.000000,lunchh,Credit Card
91ad6787-5b46-4b70-8b35-b4f3db46e8d6,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,3.65,2025-10-19,2025-10-19 19:04:00.000000,2025-10-19 19:04:00.000000,McDonald's,Bank Transfer
0de28231-e78a-4457-ba66-4f4445827ffa,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,1.84,2025-10-20,2025-10-20 22:55:00.000000,2025-10-20 22:55:00.000000,Grab ride,EZ-Link
72d349eb-0df9-4faf-ae21-b8f36a6481f9,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,10.02,2025-10-20,2025-10-20 18:07:00.000000,2025-10-20 18:07:00.000000,Concert,Credit Card
2980e79b-932d-418e-ade7-804c8c3e71af,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,6.79,2025-10-21,2025-10-21 14:14:00.000000,2025-10-21 14:14:00.000000,Taxi,Cash
86a2cd6a-1e8b-486d-9822-2e8db15d04ac,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.96,2025-10-21,2025-10-21 20:56:00.000000,2025-10-21 20:56:00.000000,Petrol,Bank Transfer
c02a5fd4-1fb4-4c5d-a024-a7979c8cc4e0,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,10.03,2025-10-21,2025-10-21 06:55:00.000000,2025-10-21 06:55:00.000000,Snacks,PayNow
a8c71aee-c3e9-4022-b98a-d7951c1fa2f7,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,3.09,2025-10-22,2025-10-22 11:15:00.000000,2025-10-22 11:15:00.000000,Lunch at food court,Cash
c4fdb904-41b2-4c93-a9bb-0968e5bd90cf,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.71,2025-10-22,2025-10-22 11:27:00.000000,2025-10-22 11:27:00.000000,Taxi,Bank Transfer
b1596a60-f3a5-4286-af14-6d87c3bcff61,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,3.59,2025-10-22,2025-10-22 15:56:00.000000,2025-10-22 15:56:00.000000,Spotify,Bank Transfer
9de23473-a646-4b87-b2ad-5c9f088a8541,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,8.79,2025-10-23,2025-10-23 07:28:00.000000,2025-10-23 07:28:00.000000,Dinner at hawker center,Bank Transfer
54d390dd-2075-47c6-9597-621b11ac0408,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,1.75,2025-10-23,2025-10-23 09:41:00.000000,2025-10-23 09:41:00.000000,Petrol,EZ-Link
526a413e-6eac-4211-bf32-ad2f410d8ea3,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,2.67,2025-10-23,2025-10-23 14:53:00.000000,2025-10-23 14:53:00.000000,Bubble tea,Bank Transfer
68c5c94d-38ba-4bcf-afd5-2e986a886159,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,6.66,2025-10-24,2025-10-24 22:31:00.000000,2025-10-24 22:31:00.000000,Petrol,Bank Transfer
e598b2a2-5e73-4ca5-b867-4b7ff05f30fa,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.0,2025-10-25,2025-10-25 21:43:00.000000,2025-10-25 21:43:00.000000,Grab ride,PayNow
9b52449b-e22b-4f45-99c9-13ca65c6f0ca,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.48,2025-10-25,2025-10-25 08:34:00.000000,2025-10-25 08:34:00.000000,Petrol,PayNow
f84ff6f3-0088-42f3-9d5d-0b5dd032da8c,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,9.57,2025-10-25,2025-10-25 11:12:00.000000,2025-10-25 11:12:00.000000,Snacks,Credit Card
4fd855a5-6f16-4b83-8031-b703e8c566c3,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,7.77,2025-10-25,2025-10-25 14:50:00.000000,2025-10-25 14:50:00.000000,Dinner,PayNow
bc9d3d38-5cfc-41b7-9a46-8fb6101ee619,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,e5844fa7-c620-4d55-a4b4-2b4d437950fb,26.67,2025-10-25,2025-10-25 13:31:00.000000,2025-10-25 13:31:00.000000,Water bill,Cash
8c4bdfd2-7f54-46a6-be4c-f680f153eeb9,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,5.99,2025-10-26,2025-10-26 11:58:00.000000,2025-10-26 11:58:00.000000,Lunch at food court,PayNow
44afa513-bfb4-4765-9485-ef36a61f4fd8,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,4.32,2025-10-26,2025-10-26 19:11:00.000000,2025-10-26 19:11:00.000000,Coffee,Cash
4cc14922-6a32-4b85-88a3-352f4ce4fca0,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.44,2025-10-26,2025-10-26 08:16:00.000000,2025-10-26 08:16:00.000000,Grab ride,Bank Transfer
9c20f1f2-0fff-4b78-8de4-3e4306ff3ee4,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,3.65,2025-10-26,2025-10-26 14:28:00.000000,2025-10-26 14:28:00.000000,Game purchase,Cash
11da269c-2afa-425f-8161-cbb6ecea52fa,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,e5844fa7-c620-4d55-a4b4-2b4d437950fb,24.58,2025-10-26,2025-10-26 17:51:00.000000,2025-10-26 17:51:00.000000,Electricity bill,Cash
2948783e-3984-46b6-9bab-71e23543226d,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,1.76,2025-10-27,2025-10-27 16:33:00.000000,2025-10-27 16:33:00.000000,Netflix subscription,EZ-Link
3017a6cc-d53d-4ab1-b3bf-afc083a1b172,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,1.86,2025-10-27,2025-10-27 06:39:00.000000,2025-10-27 06:39:00.000000,Game purchase,PayNow
c2863165-977a-4819-84e3-e81a28fb7bf9,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.19,2025-10-27,2025-10-27 22:18:00.000000,2025-10-27 22:18:00.000000,transport,PayNow
1ad7b883-6924-4d04-865c-c88b6c885516,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,7.27,2025-10-27,2025-10-27 22:16:00.000000,2025-10-27 22:16:00.000000,Spotify,Bank Transfer
d84bb7c3-f543-4bb7-86c7-cafba120aa6b,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,5.43,2025-10-27,2025-10-27 21:54:00.000000,2025-10-27 21:54:00.000000,Dinner at hawker center,PayNow
8e8b1437-d95c-48c8-b7e3-66c187191542,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,6.26,2025-10-27,2025-10-27 08:34:00.000000,2025-10-27 08:34:00.000000,Netflix subscription,EZ-Link
4babf27d-1c6d-440e-812e-d643d588b5a2,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.36,2025-10-27,2025-10-27 09:33:00.000000,2025-10-27 09:33:00.000000,Grab ride,Bank Transfer
5bf37d2e-57b9-4f62-9676-b066afc9ad46,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,1.54,2025-10-28,2025-10-28 14:19:00.000000,2025-10-28 14:19:00.000000,Concert,Cash
d691522e-882f-4b44-a214-c31c65f9d9d5,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.03,2025-10-30,2025-10-30 09:46:00.000000,2025-10-30 09:46:00.000000,Grab ride,EZ-Link
193353c9-8e3d-4eb8-8338-a8cf15e9244e,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,7.11,2025-10-31,2025-10-31 14:55:00.000000,2025-10-31 14:55:00.000000,popular,Cash
a16b3978-29c0-489a-89af-8afe6fcff23b,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,10.12,2025-10-31,2025-10-31 20:06:00.000000,2025-10-31 20:06:00.000000,Grab ride,PayNow
955482a3-071b-410a-bb52-bd1c9b5bc0cb,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,6.63,2025-11-01,2025-11-01 12:19:00.000000,2025-11-01 12:19:00.000000,Concert,Bank Transfer
a85d62c0-d93a-4092-be31-9d8f6a24cbfc,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,2.75,2025-11-01,2025-11-01 09:02:00.000000,2025-11-01 09:02:00.000000,Movie tickets,Credit Card
5bb29340-6735-406c-a6e6-6c7365e9a9ba,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,6.31,2025-11-01,2025-11-01 07:57:00.000000,2025-11-01 07:57:00.000000,Movie tickets,Bank Transfer
e4ace276-22bc-46c6-9f5a-02fb49edc961,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.12,2025-11-01,2025-11-01 19:44:00.000000,2025-11-01 19:44:00.000000,Petrol,Bank Transfer
23771cb9-aadc-4dce-9c99-d7377ff0a662,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,4.55,2025-11-01,2025-11-01 18:10:00.000000,2025-11-01 18:10:00.000000,Dinner,Cash
d881db77-0f1c-470a-93e8-1880b7374b4a,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,6.1,2025-11-02,2025-11-02 11:48:00.000000,2025-11-02 11:48:00.000000,Spotify,Bank Transfer
1a50177e-6c0f-4e3f-9471-81cb5bac74a0,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.14,2025-11-02,2025-11-02 08:39:00.000000,2025-11-02 08:39:00.000000,Petrol,PayNow
4dc8e58f-2b46-4e52-b72e-ba73ca5ae2ae,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.04,2025-11-03,2025-11-03 18:47:00.000000,2025-11-03 18:47:00.000000,Taxi,PayNow
24da23b8-80f5-46d2-878c-e1dbf7f60aba,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,1.97,2025-11-04,2025-11-04 10:53:00.000000,2025-11-04 10:53:00.000000,Lunch at food court,Bank Transfer
07e88318-52cf-499b-a156-d72f62b7ae60,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,7.43,2025-11-04,2025-11-04 09:51:00.000000,2025-11-04 09:51:00.000000,Game purchase,Bank Transfer
4b054d26-dab8-4608-a118-84afd9d96347,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,9.68,2025-11-05,2025-11-05 17:41:00.000000,2025-11-05 17:41:00.000000,Taxi,Bank Transfer
1657210d-1a7a-4f91-b7c2-0df802a2057e,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,6.44,2025-11-05,2025-11-05 19:01:00.000000,2025-11-05 19:01:00.000000,Dinner,Bank Transfer
8dae3c1f-1ecc-453f-901b-779dbef32e7a,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,e5844fa7-c620-4d55-a4b4-2b4d437950fb,25.49,2025-11-29,2025-11-29 08:34:00.000000,2025-11-29 08:34:00.000000,Electricity bill,PayNow
fa4b9700-3af9-4f56-8c6a-c4365a3696ca,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.1,2025-11-05,2025-11-05 08:04:00.000000,2025-11-05 08:04:00.000000,MRT fare to work,Credit Card
0ecadb3f-5a0d-4aa1-87ab-1729493e0c1d,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,e5844fa7-c620-4d55-a4b4-2b4d437950fb,24.29,2025-11-05,2025-11-05 14:23:00.000000,2025-11-05 14:23:00.000000,Electricity bill,PayNow
ca054bbc-2c9e-411c-926e-e8555964baf1,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,3.47,2025-11-05,2025-11-05 09:08:00.000000,2025-11-05 09:08:00.000000,Lunch at food court,EZ-Link
01e384ac-4441-4331-8151-d1793d98428a,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.88,2025-11-05,2025-11-05 15:35:00.000000,2025-11-05 15:35:00.000000,Taxi,Credit Card
ede30053-6cd1-4eb4-a9a4-c5ca24448ed1,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,1.93,2025-11-07,2025-11-07 10:04:00.000000,2025-11-07 10:04:00.000000,Spotify,Bank Transfer
53f7f79e-ca49-4fa8-ac01-507046b1c85e,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,8.18,2025-11-07,2025-11-07 14:49:00.000000,2025-11-07 14:49:00.000000,McDonald's,Cash
8dd0a1c6-6a74-49c4-ba23-ee97ef745163,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,5.0,2025-11-07,2025-11-07 18:39:00.000000,2025-11-07 18:39:00.000000,McDonald's,EZ-Link
8d2ecbcd-0755-4907-934b-5640ed008d26,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,3.31,2025-11-07,2025-11-07 10:49:00.000000,2025-11-07 10:49:00.000000,Bubble tea,Bank Transfer
5cab3b06-d60c-4260-b149-f62aea6a54fd,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,8.11,2025-11-08,2025-11-08 06:29:00.000000,2025-11-08 06:29:00.000000,lunchh,Cash
8400def7-7e8a-4a16-aad7-84e26b2e8a1d,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.71,2025-11-08,2025-11-08 21:01:00.000000,2025-11-08 21:01:00.000000,transport,EZ-Link
c8bca82c-3298-4f4b-a4e8-1b5c4d9942a8,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,5.07,2025-11-09,2025-11-09 13:20:00.000000,2025-11-09 13:20:00.000000,Dinner at hawker center,PayNow
afbcb7af-b670-4b15-9d62-c445be9df176,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,2.39,2025-11-09,2025-11-09 10:41:00.000000,2025-11-09 10:41:00.000000,popular,Cash
6b002464-dd70-4c1f-ae7a-5c234a86b7e9,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.0,2025-11-09,2025-11-09 14:50:00.000000,2025-11-09 14:50:00.000000,MRT fare to work,Cash
b07c8399-91bc-466a-88b6-63d0be1ae386,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.4,2025-11-09,2025-11-09 15:05:00.000000,2025-11-09 15:05:00.000000,Petrol,PayNow
aa4ee8dd-0fe2-4581-9009-2cfc08b3e402,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,6.8,2025-11-10,2025-11-10 20:07:00.000000,2025-11-10 20:07:00.000000,Concert,Cash
a425f2d8-85ef-4cff-a61e-a24f5df18849,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,7.17,2025-11-10,2025-11-10 07:20:00.000000,2025-11-10 07:20:00.000000,Coffee,EZ-Link
defe5cc6-4bec-46f6-81a4-89c79c510da5,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.13,2025-11-10,2025-11-10 07:18:00.000000,2025-11-10 07:18:00.000000,Petrol,Cash
e46ec57b-6a19-4d69-9ca2-896090a685f2,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,5.3,2025-11-10,2025-11-10 07:04:00.000000,2025-11-10 07:04:00.000000,Movie tickets,Credit Card
e037c393-6e4c-4ab8-9f7c-0469503fae43,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,1.52,2025-11-11,2025-11-11 17:14:00.000000,2025-11-11 17:14:00.000000,transport,Credit Card
d63b2a48-989a-4de6-ac26-0b5bec2605bf,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,5.04,2025-11-12,2025-11-12 11:16:00.000000,2025-11-12 11:16:00.000000,Spotify,EZ-Link
6128755b-48b9-4712-923b-eefa04129de6,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,e5844fa7-c620-4d55-a4b4-2b4d437950fb,15.45,2025-11-12,2025-11-12 20:22:00.000000,2025-11-12 20:22:00.000000,Internet bill payment,Bank Transfer
6dbcb9bb-6fad-4a94-8699-0baf50b5ec22,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.56,2025-11-12,2025-11-12 15:37:00.000000,2025-11-12 15:37:00.000000,transport,Cash
6e3c1a05-9da9-4b4b-9661-8287327a72eb,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,6.12,2025-11-12,2025-11-12 16:16:00.000000,2025-11-12 16:16:00.000000,Taxi,Bank Transfer
935ae4c2-319b-4a49-ad43-505a4f13eeab,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,8.75,2025-11-13,2025-11-13 10:04:00.000000,2025-11-13 10:04:00.000000,Bubble tea,Bank Transfer
3a0d0a20-1302-41c1-81b1-873a93d1744f,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,6dab2073-ff40-4704-8a15-0d3593de8c52,5.04,2025-11-14,2025-11-14 07:29:00.000000,2025-11-14 07:29:00.000000,lunchh,EZ-Link
b30ec6e7-e3e6-42d2-bb24-63c030dd66db,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,8.02,2025-11-14,2025-11-14 15:18:00.000000,2025-11-14 15:18:00.000000,Petrol,Cash
6164eb8b-505e-406d-8eaa-f32e5cca2eae,a9d199d2-4a92-4ecf-b3eb-573bbdbc8c18,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.95,2025-11-14,2025-11-14 20:33:00.000000,2025-11-14 20:33:00.000000,MRT fare to work,Cash
